file_name,f0_mean,f0_std,centroid_mean,zcr_mean,gender,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19
2622572850867960514.wav,159.603,35.14,810.826,0.071,male,101.136,-5.746,1.841,6.931,-6.914,-3.142,-1.913,-5.413,-1.528,1.828,-0.828,0.396,2.022,-2.137,-2.529,-0.369,-2.117,-2.619,-3.366
9369178347776840092.wav,185.047,51.492,835.614,0.068,female,86.555,1.418,18.565,-1.709,-8.086,-2.756,-4.425,-6.146,-1.947,-2.305,-2.493,1.442,-5.809,-4.009,-2.823,-4.315,-1.121,-2.657,-1.858
Voice99.wav,147.814,26.827,911.677,0.062,male,76.348,-8.098,28.866,6.186,-0.079,6.054,-0.463,-0.683,-2.511,-0.914,-3.326,-2.198,0.522,-2.5,-1.261,-0.173,-2.578,-0.922,-1.688
Voice599.wav,219.068,63.972,860.958,0.066,female,93.798,-10.087,16.776,4.719,-5.205,-2.781,-7.246,-3.084,-1.054,-4.34,-5.647,-3.447,-7.75,-8.087,-5.162,-5.913,-3.219,-3.092,-4.743
14963829574709990215.wav,170.846,65.878,908.224,0.086,male,99.854,-21.95,1.435,3.89,-7.263,0.383,-8.244,-9.865,-5.738,-5.675,-3.882,-2.957,0.13,-0.101,-2.528,-0.866,-1.618,-2.035,-0.871
8704722046571386937.wav,137.818,19.612,789.756,0.057,male,103.444,-11.071,37.081,10.866,-1.944,1.284,-5.687,1.048,0.035,0.253,-0.88,0.269,0.213,-2.11,0.086,-0.188,0.36,1.696,-1.266
2920706995099880157.wav,130.215,12.88,728.976,0.053,male,107.066,-9.196,33.585,9.436,0.502,3.426,-7.479,0.972,1.882,0.639,-0.14,0.178,0.445,-1.612,-0.471,0.571,0.65,1.431,-0.307
18019447677696362644.wav,152.206,41.79,944.642,0.078,female,84.921,-1.89,26.195,3.927,-4.543,-2.478,-1.955,-8.022,-2.544,-1.647,-3.608,3.357,-5.544,-2.395,-0.387,-1.403,1.815,-1.764,-0.815
Voice838.wav,197.095,42.2,815.665,0.056,female,91.221,-7.577,27.114,16.368,-1.703,-3.432,-6.891,-1.707,-2.328,-5.7,-5.615,-5.362,-3.956,-1.386,-3.747,-6.448,-5.579,-5.349,-5.129
11050509426277073271.wav,182.088,49.234,875.904,0.071,female,91.241,-2.475,18.263,-0.282,-7.341,-2.782,-6.448,-4.666,-2.377,-4.031,-1.548,0.865,-5.012,-4.216,-3.463,-3.812,-1.528,-2.576,-2.138
15508261117532861904.wav,204.078,69.429,977.158,0.082,female,87.418,-13.663,16.634,4.809,-9.617,-0.227,-2.377,-4.198,-4.197,-4.295,-1.559,-3.614,-5.529,-3.284,-5.1,-5.303,-4.128,-5.203,-4.258
2245166603228184434.wav,145.595,21.256,670.088,0.047,male,102.299,0.581,27.152,14.19,-5.988,-2.936,-4.355,-2.055,-0.294,-1.176,-4.146,-1.439,0.421,-2.221,-0.49,-0.716,0.01,1.189,-0.875
17291665010698256362.wav,210.611,49.935,1052.456,0.079,female,77.787,-6.948,19.933,-11.986,-15.451,-7.748,-8.005,-3.625,0.204,-3.78,-3.884,-2.132,-7.455,-1.777,-3.35,-4.109,-2.922,-6.515,-4.216
13466238647216772077.wav,205.217,52.926,1178.175,0.093,female,72.251,-14.874,21.583,-8.025,-6.198,-8.428,-11.842,-5.043,-1.634,-5.634,-2.139,0.486,-5.563,0.472,-3.995,-3.448,-2.948,-6.532,-3.028
6997656326538973112.wav,138.071,26.367,907.309,0.074,male,98.746,-7.937,33.126,6.291,-1.153,-4.437,-5.454,2.277,0.704,1.3,-0.155,0.466,0.636,-2.975,-0.331,-1.977,-1.993,-0.039,-2.345
15210922110595700277.wav,162.458,47.266,1058.771,0.086,female,85.457,-8.321,29.048,-5.327,-8.413,1.959,-2.323,-7.382,-0.319,-8.061,-5.174,4.957,-5.632,-0.009,-2.663,-3.391,0.234,-2.544,-0.6
17564367903100659621.wav,152.257,22.862,731.588,0.059,male,107.777,-1.87,13.098,5.057,-0.823,2.154,-2.969,-1.982,-0.829,-1.406,-2.994,-0.639,-0.7,-2.502,-0.044,-1.152,-2.746,-1.171,-1.811
13869834022475805833.wav,189.983,50.931,1157.641,0.089,female,78.68,-11.205,21.524,-8.077,-7.712,-5.599,-9.252,-3.935,0.299,-4.709,-4.45,-0.569,-6.352,-2.507,-2.407,-2.478,-0.693,-3.887,-3.099
Voice875.wav,174.798,58.375,716.48,0.049,female,82.295,5.018,20.205,12.422,0.359,2.002,-3.73,-2.207,-4.083,-10.18,-3.449,0.582,-2.656,-2.198,-5.335,-6.192,-2.774,-3.93,-2.537
42997864927800453.wav,144.928,43.748,878.675,0.078,male,97.017,-6.364,10.952,4.838,-1.683,1.535,0.499,-6.455,-3.18,0.622,-3.844,-0.043,1.129,-2.254,0.42,-0.007,-2.335,0.518,0.254
13305851494969182803.wav,143.662,20.966,672.787,0.047,male,110.982,-6.188,21.777,10.757,1.458,4.244,-9.222,-2.171,3.684,-1.396,-1.362,1.271,-0.294,-3.153,-1.998,-1.392,1.044,2.158,-1.558
5694113962762174212.wav,156.19,56.051,918.73,0.086,male,90.779,-13.797,7.197,6.376,-9.321,-3.99,-6.737,-7.813,-4.162,-2.119,-3.365,-3.349,-0.962,-1.951,-1.233,-0.393,-1.351,-0.197,-0.48
9784799324297656123.wav,144.025,40.466,830.951,0.066,male,96.2,-1.573,22.605,-2.441,-6.02,3.125,-2.272,-0.328,-3.883,-0.3,0.135,-0.368,2.256,-2.14,-1.672,-0.14,-0.477,0.705,-0.565
14004775059277471852.wav,160.783,73.616,1005.041,0.098,male,99.61,-28.098,8.36,7.981,-9.085,-4.96,-9.232,-7.19,-1.817,0.819,-3.739,-1.88,2.587,-2.807,-1.983,-1.336,-3.893,-0.446,-0.36
10760209448806179601.wav,207.921,64.508,850.928,0.069,female,94.278,-8.847,17.327,4.719,-8.576,-0.048,-4.411,-1.63,-1.275,-5.685,-0.165,-0.77,-5.943,-1.861,-2.68,-5.8,-2.877,-2.811,-3.184
11719097667690700153.wav,221.248,58.068,972.302,0.077,female,91.922,-16.669,23.725,-0.28,-14.926,-0.027,-4.568,-5.646,-3.942,-4.558,-3.214,-3.75,-7.658,-5.234,-4.107,-6.52,-4.847,-4.657,-4.326
Voice760.wav,209.486,61.13,782.28,0.061,female,86.853,-3.228,22.267,10.699,0.899,-0.699,-10.331,-6.191,-2.611,-6.032,-3.036,-0.615,-5.92,-4.323,-3.525,-4.998,-2.882,-4.464,-5.632
12754739043031016891.wav,234.874,45.016,851.099,0.065,female,94.954,-13.829,17.171,-0.827,-15.679,-6.669,-10.079,-8.809,-3.15,-4.894,-11.141,-3.935,-4.034,-8.654,-4.877,-5.212,-5.921,-6.832,-5.298
Voice843.wav,207.493,61.447,785.323,0.058,female,86.133,-1.527,25.591,11.106,-1.5,1.276,-4.996,-2.876,-3.992,-8.398,-7.384,-4.216,-4.796,-1.694,-2.438,-8.148,-4.97,-4.327,-4.179
17659977173461437905.wav,176.108,46.646,828.852,0.077,male,95.536,-5.898,8.96,8.719,-9.344,-4.525,-1.378,-5.074,-3.806,-0.357,-2.871,-0.918,1.984,-2.502,-3.425,-2.772,-3.987,-3.158,-3.217
9495114928073232708.wav,133.933,20.576,704.736,0.043,male,109.286,-4.045,30.488,3.042,-3.976,5.126,-5.361,1.352,1.856,-1.275,-1.136,0.173,-0.221,-2.743,0.541,-0.095,-3.309,0.018,-0.404
12232840941352147070.wav,139.104,23.448,819.113,0.063,male,102.985,-4.519,23.55,-0.625,-3.149,4.85,-5.611,-0.1,1.309,-0.631,-0.536,0.928,-1.038,-2.695,0.454,-1.028,-3.148,-0.654,-0.858
2195886365776989375.wav,144.116,18.579,690.084,0.047,male,103.154,0.315,30.568,8.665,1.644,3.924,-8.803,-0.806,4.932,-1.906,-4.016,3.828,0.19,-5.008,1.084,0.13,-0.259,2.269,-2.122
Voice167.wav,173.964,35.393,830.193,0.059,male,82.012,-7.616,24.928,4.619,-3.995,1.266,-4.07,0.01,-4.428,-4.287,-1.912,-2.323,-2.029,-4.088,-2.274,-2.971,-3.784,-1.672,-3.505
3777557100171455245.wav,139.695,35.319,743.902,0.058,male,107.132,1.367,22.828,0.015,-1.689,2.903,-5.158,1.05,-3.098,-0.421,2.428,-1.528,-0.565,-2.033,0.598,-0.528,-4.215,0.177,-1.706
9599454031259046299.wav,136.101,19.947,968.136,0.075,male,93.441,-10.076,31.969,7.577,-0.128,-1.385,-3.979,-1.935,0.015,3.788,-3.077,2.76,1.551,-4.039,0.408,-3.546,-2.409,0.235,-2.195
12178782383849808045.wav,158.222,42.333,1077.98,0.088,female,83.627,-5.726,30.729,-5.343,-7.069,-0.379,-2.358,-3.915,2.525,-6.294,-4.801,3.506,-5.949,1.845,-2.677,-4.533,0.518,-1.688,0.512
2424333537313621245.wav,171.232,67.182,922.933,0.095,male,91.529,-12.031,-7.99,4.486,-5.705,-4.283,-4.799,-7.894,-0.844,1.041,-4.783,-2.443,-0.023,-2.785,-1.617,-0.278,-1.533,-0.9,-0.601
9196839495293117923.wav,221.664,68.8,951.177,0.081,female,93.596,-17.026,15.72,-3.212,-13.711,3.251,-0.98,-4.319,-2.914,-4.294,-3.126,-2.253,-6.207,-4.605,-3.705,-5.902,-3.901,-2.744,-3.027
4606283867337212517.wav,155.294,39.078,771.439,0.067,male,98.625,-2.378,5.638,8.025,-4.839,-1.315,-2.619,-4.031,0.853,1.203,-2.05,1.057,2.518,-2.034,-1.348,-0.744,-2.955,-1.771,-2.44
8655934792353186198.wav,151.05,36.258,700.075,0.059,male,109.162,3.059,3.679,12.059,-1.851,-7.578,-3.591,-2.948,-3.634,-0.661,-2.717,-1.215,2.399,-1.751,-2.268,-1.159,-3.549,-1.664,-0.733
Voice891.wav,191.458,65.04,847.885,0.058,female,92.057,-8.434,22.357,8.746,2.068,-1.822,-7.097,-0.6,-3.992,-8.351,-6.918,-1.159,-3.247,-4.168,-4.018,-6.392,-4.428,-5.711,-4.104
1051135493653742140.wav,152.706,57.167,838.119,0.072,male,96.238,-8.293,12.161,2.875,-2.643,5.387,-3.567,-6.567,-2.623,0.32,-1.594,-1.704,0.988,-0.584,0.267,0.562,-1.683,-0.195,-0.206
14984511283696037552.wav,154.626,67.146,856.893,0.083,male,99.119,-13.317,-0.211,6.423,-10.873,-4.171,-4.212,-8.543,-2.638,-0.602,-2.902,-1.674,-0.06,-1.456,-0.735,0.828,-0.991,-1.54,-0.384
Voice513.wav,191.423,52.006,1012.597,0.081,female,92.674,-22.149,29.64,10.132,-1.852,-1.075,-2.351,-4.443,-1.699,-5.201,-7.272,-0.829,-5.183,-1.837,-1.382,-6.354,-3.996,-3.537,-5.463
13893355946225372878.wav,221.624,61.088,969.823,0.082,female,91.652,-17.051,21.628,0.917,-15.532,-0.605,-4.81,-3.647,-3.491,-5.081,-1.967,-5.748,-6.835,-4.345,-6.306,-5.651,-4.663,-5.089,-4.243
11478861776565462462.wav,218.509,51.478,965.386,0.077,female,84.625,-17.8,15.781,5.182,-11.235,-6.687,-9.675,-10.079,-3.864,-5.481,-9.939,-0.723,-3.335,-5.511,-1.24,-5.47,-5.312,-5.486,-5.051
500840931462862690.wav,163.54,49.199,831.251,0.074,male,101.219,-5.411,11.472,7.366,-7.826,-0.772,-1.83,-5.421,-1.095,0.904,-2.106,0.956,2.518,-1.724,-0.664,-0.727,-3.181,-0.808,-3.029
17885222525180612000.wav,217.827,64.409,962.344,0.081,female,91.775,-17.711,18.38,3.48,-13.49,-2.07,-2.432,-2.623,-5.334,-4.594,-1.364,-4.9,-6.254,-4.194,-4.734,-4.907,-4.358,-4.654,-4.171
Voice735.wav,198.31,62.197,788.938,0.055,female,83.184,-1.423,15.648,14.989,3.559,-4.1,-7.219,-2.753,-3.863,-3.327,-0.363,-2.404,-6.303,-5.745,-5.42,-4.652,-3.415,-4.471,-2.369
11795127525341395085.wav,149.448,28.395,734.799,0.055,male,103.288,-3.65,18.46,16.222,-5.87,0.305,-1.703,-9.691,0.04,3.518,-7.19,-0.152,3.309,-5.624,-0.173,1.534,-2.658,-0.798,-1.597
Voice842.wav,194.382,43.912,781.257,0.054,female,87.425,-0.769,27.519,15.556,-3.213,0.203,-5.802,-5.186,-2.425,-6.828,-6.137,-3.347,-4.77,-0.464,-1.353,-7.851,-5.622,-4.548,-4.602
13878690490736864046.wav,149.121,44.131,962.329,0.079,female,92.162,-9.379,31.605,-0.5,-8.548,-1.768,-1.537,-5.393,-2.107,-3.414,-4.569,4.233,-4.073,-2.257,-0.392,-2.79,0.98,-1.328,-1.93
303868000339704383.wav,152.589,42.223,657.707,0.051,male,99.919,12.793,11.264,2.121,-2.19,2.565,-6.222,-6.014,1.526,0.713,-4.398,-0.567,3.227,-2.422,-1.721,0.454,-3.518,-2.148,-0.837
4970143296211026678.wav,134.376,45.719,943.698,0.08,male,94.856,-9.631,27.275,-0.124,-8.243,1.956,-3.042,-1.257,-1.904,-0.746,-1.851,-1.612,0.644,-1.522,-0.898,-0.233,-0.584,1.452,0.926
Voice687.wav,212.762,55.697,766.114,0.06,female,97.727,-6.109,21.679,7.646,-11.293,-3.92,-9.754,-6.351,-1.053,-5.281,-3.155,-1.618,-6.976,-6.067,-4.757,-7.321,-4.907,-4.168,-5.282
Voice605.wav,213.768,57.908,879.026,0.058,female,94.261,-15.471,29.33,5.384,-3.583,4.169,-10.513,-4.534,-0.109,-5.041,-3.581,-3.479,-8.087,-5.594,-4.766,-5.97,-3.636,-5.273,-5.077
Voice72.wav,179.357,40.462,886.632,0.066,male,85.959,-10.991,28.385,8.862,-5.247,1.639,-2.242,-2.355,-3.763,-2.374,-5.777,-2.226,-1.206,-6.54,-2.226,-3.512,-5.971,-3.222,-4.675
4852044156811098114.wav,166.61,61.289,955.953,0.091,male,88.478,-16.745,2.074,-0.911,-11.891,-3.141,-6.714,-10.439,-3.794,2.22,-2.716,-3.151,-0.343,-3.779,-2.378,-0.984,-2.023,-0.631,0.159
1838696026535348397.wav,146.175,28.179,750.674,0.06,male,102.695,-2.044,19.774,17.48,-7.078,-0.781,-0.457,-9.243,-0.621,4.009,-6.511,-1.344,3.68,-4.71,-1.895,1.24,-2.258,-1.43,-1.674
Voice15.wav,187.233,56.501,1169.901,0.086,female,78.788,-22.773,31.725,4.681,-0.255,5.554,-2.226,1.659,-0.315,-5.926,-6.124,-0.144,-5.667,-3.229,-1.18,-6.773,-3.041,-3.559,-4.057
Voice987.wav,201.604,42.97,906.142,0.062,female,90.977,-19.218,20.272,13.63,1.993,0.868,-7.021,0.523,-2.601,-6.878,-1.629,-4.278,-10.728,-5.41,-1.746,-5.899,-3.739,-4.379,-6.891
9673913373094325426.wav,208.104,72.76,924.748,0.072,female,93.051,-18.315,15.132,2.546,-8.982,-0.654,-5.917,-0.671,-1.829,-7.147,-1.238,-2.279,-7.953,-2.894,-3.435,-6.589,-2.542,-4.203,-4.536
18106060438685385607.wav,194.248,44.695,874.665,0.072,female,90.577,-3.329,14.705,-3.883,-10.117,-3.842,-6.296,-7.202,-3.097,-2.464,-2.913,0.378,-5.67,-4.293,-3.007,-4.868,-1.364,-3.147,-2.95
15363317297994031178.wav,202.97,58.189,958.751,0.083,female,85.605,-15.421,15.812,2.458,-8.804,-4.143,-7.615,-4.002,-6.232,-8.195,-3.068,-0.774,-2.386,-1.704,-1.023,-2.483,-3.365,-4.282,-4.962
11936443148734103527.wav,159.795,49.124,831.405,0.077,male,109.037,-15.122,5.815,4.52,-16.603,-5.012,-4.116,-7.953,-0.548,-0.729,-5.289,-0.034,1.517,-3.643,-1.725,0.371,-1.582,-0.608,-0.382
11116990632197712375.wav,142.179,51.906,890.268,0.076,male,93.62,-7.262,11.539,3.858,-2.35,5.906,-0.775,-5.698,-1.401,1.038,-2.597,-1.572,0.879,-1.058,-0.36,-0.028,-1.488,0.188,0.253
13320499091281745110.wav,134.783,19.333,780.94,0.049,male,114.359,-14.489,26.556,1.518,-3.596,4.977,-5.322,1.726,0.317,2.572,0.505,-0.594,1.573,-3.677,0.587,0.198,-3.527,0.208,-0.411
18026920985987851472.wav,172.84,60.441,887.025,0.085,male,105.1,-20.386,-3.162,9.235,-11.453,-5.567,-4.327,-8.884,-1.427,-1.189,-4.894,-2.282,-2.067,-3.153,-1.835,-0.968,-0.779,-0.373,-0.554
15487074733798580113.wav,127.677,46.139,857.847,0.07,male,82.791,6.773,19.815,2.995,-3.389,0.137,-1.015,-3.849,-3.025,2.142,-1.336,0.325,2.226,-1.874,0.456,0.651,-2.071,-0.087,0.927
Voice877.wav,197.198,57.825,720.141,0.044,female,91.675,1.168,26.728,14.746,0.164,-0.733,-6.758,-4.359,-4.405,-11.953,-5.983,0.655,-3.859,-2.829,-5.948,-6.504,-2.471,-4.983,-2.865
7786336405654396349.wav,176.023,41.507,767.961,0.068,male,100.85,-3.617,0.351,9.018,-5.881,-4.3,-2.09,-6.171,-2.413,0.367,-3.937,-1.318,2.557,-2.011,-4.108,-2.857,-3.243,-3.426,-3.643
15240748715390549548.wav,155.491,46.18,1004.628,0.079,female,86.69,-6.937,31.435,-0.121,-5.967,-1.159,-1.15,-7.373,-2.813,-1.596,-3.279,3.025,-6.499,-1.673,-1.594,-1.724,2.014,-2.826,-0.527
Voice66.wav,134.468,27.839,587.243,0.032,male,70.586,12.699,25.36,14.551,1.832,4.906,1.416,0.824,-1.147,-2.429,-0.948,-1.515,-0.942,-1.661,-1.39,-0.477,-1.932,-1.164,-0.986
10236847404485282669.wav,154.739,40.292,1019.432,0.08,female,86.517,-4.954,31.476,-3.474,-4.412,1.276,-2.732,-6.593,-0.871,-5.488,-2.956,3.513,-8.651,0.752,-2.062,-4.343,1.133,-3.208,0.549
17254782710817008604.wav,154.33,49.852,836.451,0.074,male,68.989,5.061,10.305,3.384,-2.446,-1.012,-4.424,-3.304,-1.59,-0.833,-2.691,-1.576,0.912,-1.93,-1.34,-0.278,-2.836,-0.939,-0.236
15930617902129894990.wav,167.559,42.881,735.051,0.068,male,103.057,-1.283,-0.767,8.131,-4.497,-3.036,-2.173,-7.506,-3.81,0.448,-2.532,-1.455,0.773,-1.31,-2.272,-3.316,-3.534,-1.79,-1.909
2257726723383959336.wav,142.979,41.394,1064.989,0.087,male,89.978,-18.981,23.481,1.74,-0.856,2.565,-3.213,0.278,-0.309,2.315,-1.394,-0.721,1.465,-2.106,-1.343,-0.88,-1.336,-1.631,-0.309
900618125665426322.wav,160.137,72.045,877.076,0.09,male,101.682,-16.241,-5.025,2.647,-5.475,0.278,-5.038,-6.336,-4.058,-6.226,-5.011,-2.835,-1.757,-1.707,-0.663,-0.472,-2.141,-1.305,-1.313
3439175435311678463.wav,157.656,62.531,967.111,0.094,male,93.521,-18.919,0.161,7.374,-8.941,-1.965,-4.573,-8.119,-1.656,-1.757,-3.496,-1.175,-0.502,-1.871,-1.533,-0.961,-1.647,-0.634,-0.047
Voice759.wav,209.568,65.473,763.308,0.051,female,90.864,-3.227,16.816,12.565,-0.947,-4.64,-8.179,-3.49,-2.312,-4.647,-1.634,-2.274,-6.756,-4.292,-5.327,-5.98,-2.06,-3.783,-3.451
Voice911.wav,181.669,49.306,833.786,0.053,female,99.868,-12.714,26.227,13.367,-1.613,2.033,-4.777,-2.664,-3.592,-8.442,-3.953,0.801,-3.322,-2.982,-4.043,-4.43,-2.057,-5.33,-2.976
Voice943.wav,189.375,48.321,934.896,0.066,female,92.125,-15.15,33.421,9.288,-1.931,-0.09,-9.464,-1.786,-2.54,-5.68,-3.519,-3.087,-4.352,-0.407,-2.834,-7.265,-3.54,-4.581,-4.571
Voice65.wav,142.581,30.896,657.728,0.038,male,74.82,4.745,25.941,14.569,0.302,5.544,2.616,1.242,-0.53,-0.683,-1.171,-1.486,0.368,-2.477,-2.031,-0.825,-3.103,-1.975,-2.059
10176955491601664190.wav,140.532,24.202,838.374,0.063,male,104.03,-3.314,28.159,-1.454,-2.293,7.906,-8.465,0.92,3.097,-3.891,-0.279,1.458,-1.692,-2.748,-0.418,-1.073,-2.99,-1.393,-0.087
16185098211424482751.wav,159.186,49.894,1124.063,0.097,female,73.119,-5.959,21.942,-1.468,-4.831,2.614,-1.438,-4.41,-0.564,-5.623,-3.626,2.851,-5.794,-0.827,-1.381,-3.388,1.427,-1.825,-0.786
9583571109954321107.wav,142.116,23.236,984.993,0.082,male,90.952,-4.399,31.454,-1.987,-4.464,1.941,-6.222,-0.038,-0.802,-3.103,-1.015,1.152,0.256,-1.541,-0.723,-2.056,-2.899,-0.769,-0.918
670271797036540514.wav,155.269,62.416,833.445,0.08,male,97.041,-9.297,-2.465,-0.331,-10.695,-4.053,-4.278,-5.915,-2.155,-0.421,-3.616,-2.993,-0.254,-2.868,-1.343,0.479,-2.343,-0.769,-0.192
9290584163197948689.wav,211.516,52.953,988.552,0.073,female,73.984,1.029,22.087,-13.586,-14.622,-6.476,-9.791,-3.337,-0.894,-3.196,-3.74,-2.591,-7.72,-1.754,-1.739,-5.223,-2.051,-6.085,-4.534
10143993303353357118.wav,174.025,61.869,905.84,0.071,female,97.507,-21.052,26.179,5.043,-6.287,-0.994,-7.906,-5.55,-8.634,-3.926,-1.803,-1.82,-1.396,-2.392,-0.389,-2.253,-2.704,-1.165,-1.999
9586824616080118566.wav,213.491,64.479,949.142,0.08,female,88.825,-14.303,15.297,2.608,-14.646,-1.809,-2.092,-3.649,-3.76,-5.131,-2.907,-4.223,-7.016,-4.352,-5.545,-6.569,-3.737,-5.341,-4.513
Voice81.wav,164.546,35.548,817.6,0.052,male,91.374,-9.02,26.521,11.111,-3.773,5.127,-0.688,-2.375,-0.553,-1.264,-3.716,-0.033,-0.12,-4.493,-2.713,-2.794,-3.886,-2.622,-2.142
13551857691231329260.wav,186.437,55.32,799.011,0.06,female,91.386,-0.264,14.97,-1.526,-7.025,-2.151,-8.243,-8.44,-1.776,-1.137,-2.882,1.312,-3.497,-4.193,-1.651,-4.613,-2.133,-2.194,-2.688
17801883093894565218.wav,209.298,75.604,1045.128,0.086,female,78.041,-14.735,15.251,1.557,-14.644,-6.408,-6.805,-5.085,-1.066,-1.066,-5.603,-3.658,-4.027,-5.844,-2.083,-3.507,-3.736,-2.622,-4.971
5019962253194909811.wav,139.149,24.312,986.209,0.083,male,81.92,-2.845,31.943,9.759,-5.75,-0.619,-5.345,-1.113,-0.359,-1.365,-0.893,0.304,-0.868,-3.18,-0.446,-2.86,-2.867,0.43,-1.823
17251053231722910705.wav,217.121,67.161,999.249,0.082,female,85.633,-18.155,18.421,2.899,-15.868,-5.078,-4.996,-4.583,-7.518,-7.489,-1.682,-0.018,-2.905,-3.017,-2.322,-4.517,-3.813,-3.011,-4.773
16422991923608938300.wav,131.177,13.786,610.566,0.037,male,121.75,-8.504,31.898,14.878,-2.471,2.498,-8.368,0.255,2.609,-1.009,0.579,1.378,1.477,-2.133,-1.356,-0.915,-0.24,3.959,0.187
15627657846185103797.wav,207.538,69.021,1006.185,0.087,female,81.539,-11.157,14.419,3.173,-10.584,-2.081,-2.662,-1.417,-2.996,-5.082,-0.825,-3.856,-7.505,-3.04,-4.792,-4.892,-2.325,-4.876,-4.022
4735733692052930103.wav,131.564,26.396,633.699,0.042,male,112.86,-1.966,17.828,6.841,-2.397,2.713,-3.361,1.818,0.521,-0.788,-0.013,-0.975,-0.432,-3.117,-0.075,-0.309,-3.298,0.0,-1.366
Voice645.wav,215.906,73.213,777.484,0.059,female,92.744,-2.987,21.35,14.076,-6.802,-3.277,-7.464,-6.035,0.386,-4.938,-7.447,-4.998,-5.523,-1.309,-1.96,-8.004,-3.663,-0.053,-3.458
Voice870.wav,192.428,51.066,760.423,0.051,female,91.266,-5.221,24.974,17.867,-3.58,-1.975,-6.594,-1.772,-1.825,-10.05,-6.367,-1.492,-2.692,-3.873,-5.863,-4.878,-2.653,-3.58,-2.091
15689054642820401136.wav,219.372,55.8,891.054,0.071,female,94.518,-10.611,22.59,0.093,-13.786,-0.395,-6.227,-1.52,-2.971,-7.005,-0.836,-3.561,-8.528,-4.772,-4.422,-6.703,-4.065,-4.02,-4.803
5739247251634434765.wav,135.834,16.021,906.138,0.073,male,96.023,-7.141,33.366,8.984,1.449,-1.192,-6.4,-0.183,-1.544,0.975,0.952,-0.382,1.48,-2.977,-0.616,-1.321,-4.434,0.095,-0.814
14509183900664469845.wav,139.61,22.829,651.369,0.046,male,108.391,4.859,17.228,3.383,-0.743,3.623,-4.058,-1.033,0.299,-1.016,-0.409,0.816,-1.566,-2.98,0.392,-0.863,-3.434,-0.359,-0.289
9478112655272686437.wav,199.704,64.392,1033.105,0.08,female,85.062,-21.542,16.783,-0.036,-7.64,-5.892,-7.439,-4.36,-6.438,-4.586,-3.425,-0.266,-4.212,-5.144,-1.971,-4.521,-3.22,-3.7,-4.973
15781476251373813770.wav,132.484,24.445,968.734,0.077,male,96.036,-13.554,25.962,7.06,1.392,2.34,-4.802,-1.081,2.493,3.126,-0.516,2.353,0.515,-2.994,0.508,-3.128,-2.716,-0.456,-2.352
9403366411255626367.wav,198.009,67.027,949.812,0.076,female,89.791,-16.685,19.319,-0.503,-11.168,-3.377,-6.04,-4.866,-8.649,-4.429,-3.642,-1.199,0.131,-5.004,-1.845,-2.638,-5.25,-3.908,-4.383
10030946762312566948.wav,158.405,38.804,809.937,0.066,male,92.027,-4.152,8.519,8.432,-5.766,-1.796,-1.946,-4.233,0.108,1.54,-2.032,1.353,2.85,-3.161,-1.685,0.139,-3.129,-2.189,-2.59
15868804498589053584.wav,136.137,19.361,745.123,0.051,male,111.745,-6.622,31.061,1.239,-5.578,1.823,-5.833,2.831,-3.36,-0.491,4.207,-1.172,-0.275,-2.017,0.051,-0.37,-3.808,0.498,-1.255
10693580531613612280.wav,216.472,60.917,957.694,0.075,female,95.087,-15.07,21.475,-2.849,-18.664,1.215,-1.71,-4.149,-3.2,-4.617,-3.29,-4.803,-6.974,-4.625,-5.203,-5.391,-4.047,-5.039,-3.796
13649922076560632964.wav,159.431,55.346,963.468,0.082,female,82.928,-0.056,22.283,-6.484,-0.968,-2.42,-8.078,-3.636,-1.611,-3.823,-3.628,2.213,-5.159,-0.527,-0.378,-4.051,0.452,-2.996,-2.957
13246999416703585014.wav,205.288,59.822,936.509,0.078,female,91.248,-14.768,21.236,2.01,-12.829,0.438,-2.627,-3.962,-4.252,-4.284,-2.097,-4.286,-5.727,-4.023,-5.703,-5.071,-3.844,-4.99,-3.738
13564605449351212652.wav,212.675,59.847,956.727,0.076,female,84.853,-12.086,17.117,3.602,-10.891,-1.848,-5.356,-2.482,-3.261,-6.831,-1.305,-2.906,-8.14,-3.106,-3.601,-6.737,-3.279,-4.099,-4.345
3808533611621393308.wav,164.092,47.583,784.451,0.067,male,95.729,-2.901,10.139,10.973,-6.107,-3.961,-2.53,-5.533,-4.655,-2.543,-0.988,1.018,-1.976,-3.929,-0.435,-1.729,-4.379,-1.739,-2.331
3018908969844007694.wav,166.76,56.772,904.224,0.082,male,106.27,-16.886,5.48,7.345,-7.882,2.424,2.171,-4.858,-0.713,2.187,-4.957,0.676,5.609,-5.145,-3.725,1.444,-3.547,-3.502,-0.55
628891648601903972.wav,138.443,20.507,1013.19,0.085,male,85.922,-3.927,28.928,-0.271,-4.419,0.105,-6.234,0.815,1.572,-0.436,-0.594,0.791,-0.651,-1.337,-1.02,-3.114,-2.185,-1.564,-1.587
15373463555006062826.wav,134.587,24.452,685.075,0.053,male,114.928,-0.212,13.134,16.83,-8.931,-3.726,4.795,-3.741,-4.144,1.334,0.875,1.634,0.737,-0.556,1.071,-0.486,-2.123,-0.67,-1.457
